"A","",00:10:46.240,00:10:49.660,""
"A","",00:10:49.660,00:10:50.840,""
"A","",00:10:50.840,00:10:52.280,""
"A","",00:10:52.280,00:10:52.760,""
"A","",00:10:52.760,00:10:53.680,""
"A","",00:10:53.680,00:10:54.380,""
"A","",00:10:54.380,00:10:54.560,""
"A","",00:10:54.560,00:10:56.460,""
"A","",00:10:56.460,00:11:04.280,""
"A","",00:11:04.280,00:11:04.680,""
"A","",00:11:04.680,00:11:06.520,""
"A","",00:11:06.520,00:11:07.300,""
"A","",00:11:07.300,00:11:08.380,""
"A","",00:11:08.380,00:11:08.740,""
"A","",00:11:08.740,00:11:10.680,""
"A","",00:11:10.680,00:11:11.500,""
"A","",00:11:11.500,00:11:12.220,""
"A","",00:11:12.220,00:11:12.680,""
"A","",00:11:12.680,00:11:12.740,""
"A","",00:11:12.740,00:11:13.360,""
"A","",00:11:13.360,00:11:13.960,""
"A","",00:11:13.960,00:11:16.000,""
"A","",00:11:16.000,00:11:16.460,""
"A","",00:11:16.460,00:11:17.660,""
"A","",00:11:17.660,00:11:20.140,"0.0"
"A","",00:11:20.140,00:11:20.660,""
"A","",00:11:20.660,00:11:23.000,""
"A","",00:11:23.000,00:11:23.460,""
"A","",00:11:23.460,00:11:27.640,""
"A","",00:11:27.640,00:11:28.220,""
"A","",00:11:28.220,00:11:29.300,""
"A","",00:11:29.300,00:11:32.780,""
"A","",00:11:32.780,00:11:34.320,""
"A","",00:11:34.320,00:11:42.920,""
"A","",00:11:42.920,00:11:43.360,""
"A","",00:11:43.360,00:11:43.900,""
"A","",00:11:43.900,00:11:44.520,""
"A","",00:11:44.520,00:11:51.120,""
"A","",00:11:51.120,00:11:51.220,""
"A","",00:11:51.220,00:11:52.000,""
"A","",00:11:52.000,00:11:52.380,""
"A","",00:11:52.380,00:11:55.140,""
"A","",00:11:55.140,00:11:55.480,""
"A","",00:11:55.480,00:11:56.820,""
"A","",00:11:56.820,00:11:57.340,""
"A","",00:11:57.340,00:11:57.800,""
"A","",00:11:57.800,00:12:00.400,""
"A","",00:12:00.400,00:12:01.140,""
"A","",00:12:01.140,00:12:03.260,""
"A","",00:12:03.260,00:12:03.880,""
"A","",00:12:03.880,00:12:04.720,""
"A","",00:12:04.720,00:12:05.360,""
"A","",00:12:05.360,00:12:08.100,""
"A","",00:12:08.100,00:12:08.500,""
"A","",00:12:08.500,00:12:09.000,""
"A","",00:12:09.000,00:12:10.080,""
"A","",00:12:10.080,00:12:15.160,""
"A","",00:12:15.160,00:12:15.920,""
"A","",00:12:15.920,00:12:16.220,""
"A","",00:12:16.220,00:12:17.220,""
"A","",00:12:17.220,00:12:22.620,""
"A","",00:12:22.620,00:12:23.000,""
"A","",00:12:23.000,00:12:23.580,""
"A","",00:12:23.580,00:12:24.760,""
"A","",00:12:24.760,00:12:29.340,""
"A","",00:12:29.340,00:12:30.340,""
"A","",00:12:30.340,00:12:34.000,""
"A","",00:12:34.000,00:12:35.480,""
"A","",00:12:35.480,00:12:37.660,""
"A","",00:12:37.660,00:12:38.540,""
"A","",00:12:38.540,00:12:39.820,""
"A","",00:12:39.820,00:12:40.560,""
"A","",00:12:40.560,00:12:40.680,""
"A","",00:12:40.680,00:12:41.560,""
"A","",00:12:41.560,00:12:41.760,""
"A","",00:12:41.760,00:12:42.480,""
"A","",00:12:42.480,00:12:44.420,""
"A","",00:12:44.420,00:12:45.580,""
"A","",00:12:45.580,00:12:49.040,""
"A","",00:12:49.040,00:12:49.660,""
"A","",00:12:49.660,00:12:50.120,""
"A","",00:12:50.120,00:12:51.280,""
"A","",00:12:51.280,00:12:51.640,""
"A","",00:12:51.640,00:12:57.520,""
"A","",00:12:57.520,00:13:02.160,""
"A","",00:13:02.160,00:13:03.820,""
"A","",00:13:03.820,00:13:04.400,""
"A","",00:13:04.400,00:13:05.320,""
"A","",00:13:05.320,00:13:05.980,""
"A","",00:13:05.980,00:13:07.200,""
"A","",00:13:07.200,00:13:07.260,""
"A","",00:13:07.260,00:13:08.720,""
"A","",00:13:08.720,00:13:11.580,""
"A","",00:13:11.580,00:13:11.960,""
"A","",00:13:11.960,00:13:13.920,""
"A","",00:13:13.920,00:13:14.320,""
"A","",00:13:14.320,00:13:16.460,""
"A","",00:13:16.460,00:13:16.900,""
"A","",00:13:16.900,00:13:18.020,""
"A","",00:13:18.020,00:13:18.800,""
"A","",00:13:18.800,00:13:20.780,""
"A","",00:13:20.780,00:13:22.020,""
"A","",00:13:22.020,00:13:28.100,""
"A","",00:13:28.100,00:13:28.940,""
"A","",00:13:28.940,00:13:30.280,""
"A","",00:13:30.280,00:13:30.720,""
"A","",00:13:30.720,00:13:31.500,""
"A","",00:13:31.500,00:13:32.360,""
"A","",00:13:32.360,00:13:34.460,""
"A","",00:13:34.460,00:13:34.980,""
"A","",00:13:34.980,00:13:35.780,""
"A","",00:13:35.780,00:13:36.180,""
"A","",00:13:36.180,00:13:38.220,""
"A","",00:13:38.220,00:13:39.060,""
"A","",00:13:39.060,00:13:39.560,"1.0"
"A","",00:13:39.560,00:13:40.360,"1.0"
"A","",00:13:40.360,00:13:41.740,"1.0"
"A","",00:13:41.740,00:13:42.120,"1.0"
"A","",00:13:42.120,00:13:43.460,""
"A","",00:13:43.460,00:13:45.060,""
"A","",00:13:45.060,00:13:45.960,""
"A","",00:13:45.960,00:13:46.480,""
"A","",00:13:46.480,00:13:48.020,""
"A","",00:13:48.020,00:13:49.140,""
"A","",00:13:49.140,00:13:50.160,""
"A","",00:13:50.160,00:13:51.360,""
"A","",00:13:51.360,00:13:51.960,""
"A","",00:13:51.960,00:13:54.260,""
"A","",00:13:54.260,00:13:54.400,""
"A","",00:13:54.400,00:13:55.640,""
"A","",00:13:55.640,00:13:56.600,""
"A","",00:13:56.600,00:13:57.600,""
"A","",00:13:57.600,00:13:57.700,""
"A","",00:13:57.700,00:13:58.340,""
"A","",00:13:58.340,00:13:58.460,""
"A","",00:13:58.460,00:14:01.180,""
"A","",00:14:01.180,00:14:04.040,""
"A","",00:14:04.040,00:14:06.880,""
"A","",00:14:06.880,00:14:13.900,""
"A","",00:14:13.900,00:14:14.480,""
"A","",00:14:14.480,00:14:16.900,""
"A","",00:14:16.900,00:14:17.920,""
"A","",00:14:17.920,00:14:18.240,""
"A","",00:14:18.240,00:14:18.600,""
"A","",00:14:18.600,00:14:23.740,""
"A","",00:14:23.740,00:14:25.240,""
"A","",00:14:25.240,00:14:27.100,""
"A","",00:14:27.100,00:14:27.860,""
"A","",00:14:27.860,00:14:29.820,""
"A","",00:14:29.820,00:14:30.180,""
"A","",00:14:30.180,00:14:30.460,""
"A","",00:14:30.460,00:14:31.780,""
"A","",00:14:31.780,00:14:32.120,""
"A","",00:14:32.120,00:14:32.600,""
"A","",00:14:32.600,00:14:33.580,""
"A","",00:14:33.580,00:14:34.020,""
"A","",00:14:34.020,00:14:34.480,""
"A","",00:14:34.480,00:14:35.100,""
"A","",00:14:35.100,00:14:35.340,""
"A","",00:14:35.340,00:14:36.080,""
"A","",00:14:36.080,00:14:38.360,""
"A","",00:14:38.360,00:14:42.620,"4.0"
"A","",00:14:42.620,00:14:47.200,""
"A","",00:14:47.200,00:14:48.200,""
"A","",00:14:48.200,00:14:48.820,""
"A","",00:14:48.820,00:14:49.420,""
"A","",00:14:49.420,00:14:50.420,""
"A","",00:14:50.420,00:14:51.040,""
"A","",00:14:51.040,00:14:53.020,""
"A","",00:14:53.020,00:14:53.460,""
"A","",00:14:53.460,00:14:54.520,""
"A","",00:14:54.520,00:14:55.240,""
"A","",00:14:55.240,00:14:55.520,""
"A","",00:14:55.520,00:14:56.000,""
"A","",00:14:56.000,00:14:57.820,""
"A","",00:14:57.820,00:14:58.220,""
"A","",00:14:58.220,00:15:00.200,""
"A","",00:15:00.200,00:15:01.560,""
"A","",00:15:01.560,00:15:01.820,""
"A","",00:15:01.820,00:15:06.380,""
"A","",00:15:06.380,00:15:07.340,""
"A","",00:15:07.340,00:15:10.260,""
"A","",00:15:10.260,00:15:10.480,""
"A","",00:15:10.480,00:15:16.800,""
"A","",00:15:16.800,00:15:18.360,""
"A","",00:15:18.360,00:15:20.580,""
"A","",00:15:20.580,00:15:20.780,""
"A","",00:15:20.780,00:15:26.520,""
"A","",00:15:26.520,00:15:27.980,""
"A","",00:15:27.980,00:15:28.600,""
"A","",00:15:28.600,00:15:28.820,""
"A","",00:15:28.820,00:15:32.200,""
"A","",00:15:32.200,00:15:34.420,"4.0"
"A","",00:15:34.420,00:15:34.800,"4.0"
"A","",00:15:34.800,00:15:35.380,"4.0"
"A","",00:15:35.380,00:15:36.100,""
"A","",00:15:36.100,00:15:37.780,""
"A","",00:15:37.780,00:15:39.300,""
"A","",00:15:39.300,00:15:48.440,""
"A","",00:15:48.440,00:15:49.020,""
"A","",00:15:49.020,00:15:49.960,""
"A","",00:15:49.960,00:15:50.800,""
"A","",00:15:50.800,00:15:54.960,""
"A","",00:15:54.960,00:15:55.980,""
"A","",00:15:55.980,00:15:56.120,""
"A","",00:15:56.120,00:15:58.640,""
"A","",00:15:58.640,00:15:59.720,"1.0"
"A","",00:15:59.720,00:16:00.240,"1.0"
"A","",00:16:00.240,00:16:01.880,"1.0"
"A","",00:16:01.880,00:16:02.920,""
"A","",00:16:02.920,00:16:03.560,""
"A","",00:16:03.560,00:16:04.920,""
"A","",00:16:04.920,00:16:06.880,""
"A","",00:16:06.880,00:16:07.300,""
"A","",00:16:07.300,00:16:10.960,""
"A","",00:16:10.960,00:16:12.540,""
"A","",00:16:12.540,00:16:13.460,""
"A","",00:16:13.460,00:16:14.280,""
"A","",00:16:14.280,00:16:16.380,"2.0"
"A","",00:16:16.380,00:16:16.840,"2.0"
"A","",00:16:16.840,00:16:18.360,"2.0"
"A","",00:16:18.360,00:16:19.060,""
"A","",00:16:19.060,00:16:19.420,""
"A","",00:16:19.420,00:16:20.620,""
"A","",00:16:20.620,00:16:20.820,""
